,AAPL,TSLA,GOOGL,MSFT,WDC
2015-10-21,113.760002,210.08999599999999,671.799988,47.200001,71.440002
2015-10-22,115.5,211.72000099999997,681.1400150000001,48.029999,69.959999
2015-10-23,119.08000200000001,209.08999599999999,719.330017,52.869999,69.339996
2015-10-26,115.279999,215.25999500000003,731.119995,54.25,67.160004
2015-10-27,114.550003,210.350006,732.820007,53.689999,67.16999799999999
2015-10-28,119.269997,212.960007,736.919983,53.98,67.519997
2015-10-29,120.529999,211.63000499999998,744.849976,53.360001000000004,67.82
2015-10-30,119.5,206.929993,737.3900150000001,52.639998999999996,66.82
2015-11-02,121.18,213.789993,747.73999,53.240002000000004,67.839996
2015-11-03,122.57,208.350006,748.820007,54.150002,68.529999
2015-11-04,122.0,231.63000499999998,755.3099980000001,54.400002,68.550003
2015-11-05,120.91999799999999,231.770004,760.669983,54.380001,67.849998
2015-11-06,121.059998,232.36000099999998,761.599976,54.919998,67.889999
2015-11-09,120.57,225.330002,754.77002,54.16,66.610001
2015-11-10,116.769997,216.5,758.26001,53.509997999999996,63.580002
2015-11-11,116.110001,219.080002,765.25,53.650002,62.599998
2015-11-12,115.720001,212.940002,756.530029,53.32,62.400002
2015-11-13,112.339996,207.190002,740.070007,52.84,60.23
2015-11-16,114.18,214.309998,750.419983,53.77,61.650002
2015-11-17,113.690002,214.0,745.97998,52.970001,62.459998999999996
2015-11-18,117.290001,221.07000699999998,760.01001,53.849998,64.239998
2015-11-19,118.779999,221.80000299999998,759.9400019999999,53.939999,62.009997999999996
2015-11-20,119.300003,220.00999500000003,777.0,54.189999,61.709998999999996
2015-11-23,117.75,217.75,776.700012,54.189999,61.32
2015-11-24,118.879997,218.25,769.630005,54.25,61.830002
2015-11-25,118.029999,229.63999900000002,769.26001,53.689999,61.630001
2015-11-27,117.809998,231.61000099999998,771.969971,53.93,61.73
2015-11-30,118.300003,230.25999500000003,762.849976,54.349998,62.41
2015-12-01,117.339996,237.190002,783.789978,55.220001,63.93
2015-12-02,116.279999,231.99000499999997,777.849976,55.209998999999996,62.400002
2015-12-03,115.199997,232.710007,768.200012,54.200001,63.619999
2015-12-04,119.029999,230.38000499999998,779.210022,55.91,64.58000200000001
2015-12-07,118.279999,231.13000499999998,772.98999,55.810001,63.369999
2015-12-08,118.230003,226.72000099999997,775.1400150000001,55.790001000000004,64.0
2015-12-09,115.620003,224.520004,762.549988,54.98,62.950001
2015-12-10,116.16999799999999,227.07000699999998,760.039978,55.27,63.349998
2015-12-11,113.18,217.020004,750.419983,54.060001,62.080002
2015-12-14,112.480003,218.580002,762.539978,55.139998999999996,59.380001
2015-12-15,110.489998,221.08999599999999,760.090027,55.200001,60.880001
2015-12-16,111.339996,234.50999500000003,776.590027,56.130001,60.959998999999996
2015-12-17,108.980003,233.38999900000002,769.830017,55.700001,59.400002
2015-12-18,106.029999,230.460007,756.849976,54.130001,58.860001000000004
2015-12-21,107.33000200000001,232.559998,760.799988,54.830002,59.060001
2015-12-22,107.230003,229.94999700000002,767.130005,55.349998,59.689999
2015-12-23,108.610001,229.69999700000002,768.51001,55.82,60.32
2015-12-24,108.029999,230.57000699999998,765.840027,55.669998,61.220001
2015-12-28,106.82,228.94999700000002,782.23999,55.950001,60.299999
2015-12-29,108.739998,237.190002,793.960022,56.549999,61.060001
2015-12-30,107.32,238.08999599999999,790.299988,56.310001,61.09
2015-12-31,105.260002,240.00999500000003,778.01001,55.48,60.049999
2016-01-04,105.349998,223.41000400000001,759.4400019999999,54.799999,60.400002
2016-01-05,102.709999,223.42999300000002,761.530029,55.049999,60.139998999999996
2016-01-06,100.699997,219.039993,759.330017,54.049999,58.799999
2016-01-07,96.449997,215.649994,741.0,52.169998,57.830002
2016-01-08,96.959999,211.0,730.909973,52.330002,55.389998999999996
2016-01-11,98.529999,207.850006,733.070007,52.299999,52.799999
2016-01-12,99.959999,209.97000099999997,745.340027,52.779999,52.360001000000004
2016-01-13,97.389999,200.309998,719.570007,51.639998999999996,49.990002000000004
2016-01-14,99.519997,206.179993,731.3900150000001,53.110001000000004,49.25
2016-01-15,97.129997,204.990005,710.48999,50.990002000000004,47.240002000000004
2016-01-19,96.660004,204.720001,719.080017,50.560001,46.450001
2016-01-20,96.790001,198.699997,718.5599980000001,50.790001000000004,45.790001000000004
2016-01-21,96.300003,199.970001,726.669983,50.48,43.939999
2016-01-22,101.41999799999999,202.550003,745.460022,52.290001000000004,44.75
2016-01-25,99.440002,196.380005,733.619995,51.790001000000004,42.470001
2016-01-26,99.989998,193.559998,733.789978,52.169998,45.34
2016-01-27,93.41999799999999,188.070007,717.580017,51.220001,43.669998
2016-01-28,94.089996,189.699997,748.299988,52.060001,45.689999
2016-01-29,97.339996,191.199997,761.349976,55.09,47.98
2016-02-01,96.43,196.940002,770.77002,54.709998999999996,49.189999
2016-02-02,94.480003,182.779999,780.909973,53.0,46.889998999999996
2016-02-03,96.349998,173.479996,749.380005,52.16,48.040001000000004
2016-02-04,96.599998,175.330002,730.030029,52.0,49.139998999999996
2016-02-05,94.019997,162.600006,703.76001,50.16,45.860001000000004
2016-02-08,95.010002,147.990005,704.159973,49.41,41.91
2016-02-09,94.989998,148.25,701.02002,49.279999,40.18
2016-02-10,94.269997,143.669998,706.849976,49.709998999999996,40.23
2016-02-11,93.699997,150.470001,706.3599849999999,49.689999,40.099998
2016-02-12,93.989998,151.03999299999998,706.8900150000001,50.5,41.080002
2016-02-16,96.639999,155.169998,717.6400150000001,51.09,42.779999
2016-02-17,98.120003,168.679993,731.969971,52.419998,43.290001000000004
2016-02-18,96.260002,166.770004,717.51001,52.189999,44.41
2016-02-19,96.040001,166.580002,722.1099849999999,51.82,44.119999
2016-02-22,96.879997,177.740005,729.049988,52.650002,46.099998
2016-02-23,94.690002,177.21000700000002,717.289978,51.18,42.77
2016-02-24,96.099998,179.0,720.900024,51.360001000000004,43.919998
2016-02-25,96.760002,187.429993,729.119995,52.099998,43.990002000000004
2016-02-26,96.910004,190.33999599999999,724.8599849999999,51.299999,43.889998999999996
2016-02-29,96.690002,191.929993,717.219971,50.880001,43.529999
2016-03-01,100.529999,186.350006,742.169983,52.580002,46.099998
2016-03-02,100.75,188.33999599999999,739.47998,52.950001,47.349998
2016-03-03,101.5,195.740005,731.590027,52.349998,48.66
2016-03-04,103.010002,201.03999299999998,730.219971,52.029999,48.860001000000004
2016-03-07,101.870003,205.28999299999998,712.799988,51.029999,50.07
2016-03-08,101.029999,202.600006,713.530029,51.650002,46.439999
2016-03-09,101.120003,208.720001,725.409973,52.84,47.439999
2016-03-10,101.16999799999999,205.179993,732.169983,52.049999,47.889998999999996
2016-03-11,102.260002,207.5,744.869995,53.07,49.880001
2016-03-14,102.519997,215.149994,750.23999,53.169998,48.189999
2016-03-15,104.58000200000001,218.33999599999999,750.570007,53.59,45.610001000000004
2016-03-16,105.970001,221.92999300000002,757.3599849999999,54.349998,46.130001
2016-03-17,105.800003,226.38000499999998,758.47998,54.66,46.0
2016-03-18,105.91999799999999,232.74000499999997,755.409973,53.490002000000004,49.02
2016-03-21,105.910004,238.32000699999998,762.159973,53.860001000000004,49.290001000000004
2016-03-22,106.720001,234.24000499999997,760.049988,54.07,51.34
2016-03-23,106.129997,222.580002,757.5599980000001,53.970001,48.720001
2016-03-24,105.66999799999999,227.75,754.840027,54.209998999999996,48.119999
2016-03-28,105.190002,230.25999500000003,753.280029,53.540001000000004,48.080002
2016-03-29,107.68,230.13000499999998,765.8900150000001,54.709998999999996,48.32
2016-03-30,109.559998,226.88999900000002,768.340027,55.049999,46.139998999999996
2016-03-31,108.989998,229.770004,762.900024,55.23,47.240002000000004
2016-04-01,109.989998,237.58999599999999,769.669983,55.57,46.599998
2016-04-04,111.120003,246.99000499999997,765.119995,55.43,46.27
2016-04-05,109.809998,255.47000099999997,758.570007,54.560001,44.130001
2016-04-06,110.959999,265.420013,768.070007,55.119999,44.720001
2016-04-07,108.540001,257.200012,760.119995,54.459998999999996,43.25
2016-04-08,108.660004,250.07000699999998,759.469971,54.419998,43.099998
2016-04-11,109.019997,249.919998,757.539978,54.310001,44.23
2016-04-12,110.440002,247.82000699999998,764.320007,54.650002,43.970001
2016-04-13,112.040001,254.52999900000003,771.909973,55.349998,44.799999
2016-04-14,112.099998,251.86000099999998,775.3900150000001,55.360001000000004,41.82
2016-04-15,109.849998,254.50999500000003,780.0,55.650002,40.490002000000004
2016-04-18,107.480003,253.88000499999998,787.679993,56.459998999999996,41.029999
2016-04-19,106.910004,247.36999500000002,776.25,56.389998999999996,41.32
2016-04-20,107.129997,249.97000099999997,774.919983,55.59,43.279999
2016-04-21,105.970001,248.289993,780.0,55.779999,43.349998
2016-04-22,105.68,253.75,737.77002,51.779999,43.66
2016-04-25,105.08000200000001,251.82000699999998,742.210022,52.110001000000004,43.34
2016-04-26,104.349998,253.74000499999997,725.369995,51.439999,44.540001000000004
2016-04-27,97.82,251.47000099999997,721.460022,50.939999,46.080002
2016-04-28,94.83000200000001,247.710007,705.0599980000001,49.900002,46.060001
2016-04-29,93.739998,240.75999500000003,707.880005,49.869999,40.869999
2016-05-02,93.639999,241.80000299999998,714.409973,50.610001000000004,40.849998
2016-05-03,95.18,232.32000699999998,708.4400019999999,49.779999,39.360001000000004
2016-05-04,94.190002,222.559998,711.369995,49.869999,39.599998
2016-05-05,93.239998,211.52999900000003,714.710022,49.939999,38.130001
2016-05-06,92.720001,214.92999300000002,725.179993,50.389998999999996,37.27
2016-05-09,92.790001,208.919998,729.130005,50.07,36.959998999999996
2016-05-10,93.41999799999999,208.690002,739.380005,51.02,38.369999
2016-05-11,92.510002,208.96000700000002,730.549988,51.049999,36.740002000000004
2016-05-12,90.339996,207.279999,728.070007,51.509997999999996,36.360001000000004
2016-05-13,90.519997,207.610001,724.830017,51.080002,35.439999
2016-05-16,93.879997,208.28999299999998,730.299988,51.830002,35.57
2016-05-17,93.489998,204.66000400000001,720.1900019999999,50.509997999999996,36.75
2016-05-18,94.559998,211.169998,721.780029,50.810001,38.459998999999996
2016-05-19,94.199997,215.210007,715.3099980000001,50.32,38.369999
2016-05-20,95.220001,220.27999900000003,721.710022,50.619999,39.560001
2016-05-23,96.43,216.22000099999997,717.25,50.029999,40.459998999999996
2016-05-24,97.900002,217.91000400000001,733.030029,51.59,42.279999
2016-05-25,99.620003,219.580002,738.099976,52.119999,44.150002
2016-05-26,100.410004,225.11999500000002,736.929993,51.889998999999996,44.380001
2016-05-27,100.349998,223.039993,747.599976,52.32,44.990002000000004
2016-05-31,99.860001,223.229996,748.849976,53.0,46.540001000000004
2016-06-01,98.459999,219.559998,748.460022,52.849998,47.630001
2016-06-02,97.720001,218.960007,744.27002,52.48,48.380001
2016-06-03,97.91999799999999,218.99000499999997,735.8599849999999,51.790001000000004,47.77
2016-06-06,98.629997,220.67999300000002,730.0599980000001,52.130001,48.02
2016-06-07,99.029999,232.33999599999999,731.090027,52.099998,49.740002000000004
2016-06-08,98.940002,235.520004,742.929993,52.040001000000004,49.259997999999996
2016-06-09,99.650002,229.36000099999998,742.52002,51.619999,48.169998
2016-06-10,98.83000200000001,218.789993,733.1900019999999,51.48,46.849998
2016-06-13,97.339996,217.86999500000002,731.880005,50.139998999999996,46.279999
2016-06-14,97.459999,214.960007,733.25,49.830002,46.400002
2016-06-15,97.139999,217.69999700000002,732.1900019999999,49.689999,46.259997999999996
2016-06-16,97.550003,217.92999300000002,724.25,50.389998999999996,46.419998
2016-06-17,95.33000200000001,215.47000099999997,704.25,50.130001,46.59
2016-06-20,95.099998,219.69999700000002,706.130005,50.07,47.610001000000004
2016-06-21,95.910004,219.61000099999998,708.880005,51.189999,48.869999
2016-06-22,95.550003,196.66000400000001,710.469971,50.990002000000004,48.349998
2016-06-23,96.099998,196.399994,714.869995,51.91,50.810001
2016-06-24,93.400002,193.149994,685.200012,49.830002,47.84
2016-06-27,92.040001,198.550003,681.1400150000001,48.43,42.18
2016-06-28,93.589996,201.78999299999998,691.26001,49.439999,44.110001000000004
2016-06-29,94.400002,210.190002,695.1900019999999,50.540001000000004,45.599998
2016-06-30,95.599998,212.27999900000003,703.530029,51.169998,47.259997999999996
2016-07-01,95.889999,216.5,710.25,51.16,46.470001
2016-07-05,94.989998,213.979996,704.8900150000001,51.169998,44.720001
2016-07-06,95.529999,214.440002,708.969971,51.380001,45.459998999999996
2016-07-07,95.940002,215.940002,707.26001,51.380001,47.66
2016-07-08,96.68,216.77999900000003,717.780029,52.299999,49.349998
2016-07-11,96.980003,224.77999900000003,727.200012,52.59,49.48
2016-07-12,97.41999799999999,224.649994,732.51001,53.209998999999996,51.84
2016-07-13,96.870003,222.52999900000003,729.47998,53.509997999999996,52.009997999999996
2016-07-14,98.790001,221.52999900000003,735.799988,53.740002000000004,51.75
2016-07-15,98.779999,220.399994,735.630005,53.700001,51.66
2016-07-18,99.83000200000001,226.25,753.200012,53.959998999999996,52.119999
2016-07-19,99.870003,225.25999500000003,753.409973,53.09,51.200001
2016-07-20,99.959999,228.36000099999998,757.080017,55.91,51.869999
2016-07-21,99.43,220.5,754.409973,55.799999,51.650002
2016-07-22,98.660004,222.270004,759.280029,56.57,52.400002
2016-07-25,97.339996,230.00999500000003,757.52002,56.73,52.07
2016-07-26,96.66999799999999,229.50999500000003,757.650024,56.759997999999996,53.740002000000004
2016-07-27,102.949997,228.49000499999997,761.969971,56.189999,53.439999
2016-07-28,104.339996,230.61000099999998,765.840027,56.209998999999996,53.700001
2016-07-29,104.209999,234.789993,791.340027,56.68,47.509997999999996
2016-08-01,106.050003,230.00999500000003,800.9400019999999,56.580002,46.07
2016-08-02,104.480003,227.19999700000002,800.119995,56.580002,45.049999
2016-08-03,105.790001,225.789993,798.919983,56.970001,44.779999
2016-08-04,105.870003,230.61000099999998,797.25,57.389998999999996,44.299999
2016-08-05,107.480003,230.02999900000003,806.929993,57.959998999999996,45.419998
2016-08-08,108.370003,226.16000400000001,805.22998,58.060001,45.349998
2016-08-09,108.809998,229.080002,807.47998,58.200001,45.279999
2016-08-10,108.0,225.649994,808.48999,58.02,43.169998
2016-08-11,107.93,224.91000400000001,808.200012,58.299999,43.889998999999996
2016-08-12,108.18,225.61000099999998,807.049988,57.939999,44.310001
2016-08-15,109.480003,225.58999599999999,805.960022,58.119999,45.84
2016-08-16,109.379997,223.61000099999998,801.1900019999999,57.439999,45.779999
2016-08-17,109.220001,223.24000499999997,805.419983,57.560001,44.73
2016-08-18,109.08000200000001,223.50999500000003,802.75,57.599998,45.810001
2016-08-19,109.360001,225.0,799.650024,57.619999,46.599998
2016-08-22,108.510002,222.92999300000002,796.950012,57.669998,46.139998999999996
2016-08-23,108.849998,224.83999599999999,796.590027,57.889998999999996,46.5
2016-08-24,108.029999,222.61999500000002,793.599976,57.950001,45.41
2016-08-25,107.57,220.960007,791.299988,58.169998,46.439999
2016-08-26,106.940002,219.99000499999997,793.219971,58.029999,46.93
2016-08-29,106.82,215.19999700000002,795.820007,58.099998,47.080002
2016-08-30,106.0,211.33999599999999,791.919983,57.889998999999996,47.099998
2016-08-31,106.099998,212.00999500000003,789.849976,57.459998999999996,46.669998
2016-09-01,106.730003,200.770004,791.400024,57.59,46.32
2016-09-02,107.730003,197.779999,796.869995,57.669998,46.970001
2016-09-06,107.699997,202.830002,808.02002,57.610001000000004,47.549999
2016-09-07,108.360001,201.71000700000002,807.98999,57.66,53.299999
2016-09-08,105.519997,197.360001,802.840027,57.43,53.470001
2016-09-09,103.129997,194.470001,788.47998,56.209998999999996,51.59
2016-09-12,105.440002,198.300003,798.820007,57.049999,52.310001
2016-09-13,107.949997,196.050003,788.719971,56.529999,52.369999
2016-09-14,111.769997,196.41000400000001,790.460022,56.259997999999996,51.990002000000004
2016-09-15,115.57,200.419998,801.22998,57.189999,53.279999
2016-09-16,114.91999799999999,205.399994,797.969971,57.25,54.939999
2016-09-19,113.58000200000001,206.33999599999999,795.3900150000001,56.93,54.630001
2016-09-20,113.57,204.639999,799.780029,56.810001,54.419998
2016-09-21,113.550003,205.220001,805.030029,57.759997999999996,56.130001
2016-09-22,114.620003,206.429993,815.950012,57.82,56.07
2016-09-23,112.709999,207.449997,814.960022,57.43,55.93
2016-09-26,112.879997,208.990005,802.650024,56.900002,57.009997999999996
2016-09-27,113.089996,205.809998,810.72998,57.950001,58.860001000000004
2016-09-28,113.949997,206.270004,810.0599980000001,58.029999,58.009997999999996
2016-09-29,112.18,200.699997,802.6400150000001,57.400002,58.27
2016-09-30,113.050003,204.029999,804.0599980000001,57.599998,58.470001
2016-10-03,112.519997,213.69999700000002,800.380005,57.419998,58.860001000000004
2016-10-04,113.0,211.41000400000001,802.789978,57.240002000000004,58.689999
2016-10-05,113.050003,208.46000700000002,801.22998,57.639998999999996,59.240002000000004
2016-10-06,113.889999,201.0,803.080017,57.740002000000004,58.049999
2016-10-07,114.059998,196.610001,800.710022,57.799999,58.669998
2016-10-10,116.050003,200.949997,814.169983,58.040001000000004,59.259997999999996
2016-10-11,116.300003,200.100006,809.570007,57.189999,56.619999
2016-10-12,117.339996,201.509995,811.77002,57.110001000000004,56.43
2016-10-13,116.980003,200.240005,804.080017,56.919998,55.279999
2016-10-14,117.629997,196.509995,804.599976,57.419998,54.84
2016-10-17,117.550003,193.96000700000002,806.840027,57.220001,53.18
2016-10-18,117.470001,199.100006,821.48999,57.66,53.990002000000004
2016-10-19,117.120003,203.559998,826.840027,57.529999,53.599998
2016-10-20,117.059998,199.100006,821.630005,57.25,53.860001000000004
2016-10-21,116.599998,200.08999599999999,824.0599980000001,59.66,53.07
2016-10-24,117.650002,202.759995,835.73999,61.0,53.52
2016-10-25,118.25,202.33999599999999,828.549988,60.990002000000004,53.630001
2016-10-26,115.589996,202.240005,822.099976,60.630001,56.52
2016-10-27,114.480003,204.009995,817.349976,60.099998,59.580002
2016-10-28,113.720001,199.970001,819.5599980000001,59.869999,59.209998999999996
2016-10-31,113.540001,197.729996,809.900024,59.919998,58.439999
2016-11-01,111.489998,190.78999299999998,805.47998,59.799999,57.240002000000004
2016-11-02,111.589996,188.020004,788.419983,59.43,55.200001
2016-11-03,109.83000200000001,187.419998,782.1900019999999,59.209998999999996,55.139998999999996
2016-11-04,108.839996,190.559998,781.099976,58.709998999999996,55.02
2016-11-07,110.410004,193.21000700000002,802.030029,60.419998,57.669998
2016-11-08,111.059998,194.940002,811.97998,60.470001,57.259997999999996
2016-11-09,110.879997,190.059998,805.590027,60.169998,57.48
2016-11-10,107.790001,185.350006,780.289978,58.700001,56.84
2016-11-11,108.43,188.559998,771.75,59.02,58.889998999999996
2016-11-14,105.709999,181.449997,753.219971,58.119999,59.48
2016-11-15,107.110001,183.770004,775.159973,58.869999,59.709998999999996
2016-11-16,109.989998,183.929993,779.97998,59.650002,59.529999
2016-11-17,109.949997,188.66000400000001,786.159973,60.639998999999996,58.799999
2016-11-18,110.059998,185.020004,775.969971,60.349998,60.93
2016-11-21,111.730003,184.520004,784.799988,60.860001000000004,61.169998
2016-11-22,111.800003,191.169998,785.0,61.119999,61.189999
2016-11-23,111.230003,193.139999,779.0,60.400002,61.040001000000004
2016-11-25,111.790001,196.649994,780.22998,60.529999,61.59
2016-11-28,111.57,196.119995,785.789978,60.610001000000004,62.27
2016-11-29,111.459999,189.570007,789.4400019999999,61.09,62.669998
2016-11-30,110.519997,189.399994,775.880005,60.259997999999996,63.66
2016-12-01,109.489998,181.880005,764.330017,59.200001,61.610001000000004
2016-12-02,109.900002,181.470001,764.460022,59.25,63.349998
2016-12-05,109.110001,186.800003,778.219971,60.220001,62.09
2016-12-06,109.949997,185.850006,776.179993,59.950001,63.849998
2016-12-07,111.029999,193.149994,791.469971,61.369999,69.150002
2016-12-08,112.120003,192.28999299999998,795.169983,61.009997999999996,68.25
2016-12-09,113.949997,192.179993,809.450012,61.970001,67.709999
2016-12-12,113.300003,192.429993,807.900024,62.169998,66.290001
2016-12-13,115.190002,198.149994,815.340027,62.98,67.900002
2016-12-14,115.190002,198.690002,817.8900150000001,62.68,67.16999799999999
2016-12-15,115.82,197.580002,815.650024,62.580002,67.889999
2016-12-16,115.970001,202.490005,809.840027,62.299999,67.18
2016-12-19,116.639999,202.729996,812.5,63.619999,68.360001
2016-12-20,116.949997,208.78999299999998,815.200012,63.540001000000004,68.949997
2016-12-21,117.059998,207.699997,812.200012,63.540001000000004,69.220001
2016-12-22,116.290001,208.449997,809.679993,63.549999,70.190002
2016-12-23,116.519997,213.33999599999999,807.799988,63.240002000000004,70.349998
2016-12-27,117.260002,219.52999900000003,809.929993,63.279999,70.16999799999999
2016-12-28,116.760002,219.74000499999997,804.570007,62.990002000000004,69.209999
2016-12-29,116.730003,214.67999300000002,802.880005,62.900002,68.43
2016-12-30,115.82,213.690002,792.450012,62.139998999999996,67.949997
2017-01-03,116.150002,216.99000499999997,808.01001,62.580002,69.43
2017-01-04,116.019997,226.99000499999997,807.77002,62.299999,70.540001
2017-01-05,116.610001,226.75,813.02002,62.299999,70.550003
2017-01-06,117.910004,229.00999500000003,825.210022,62.84,70.379997
2017-01-09,118.989998,231.27999900000003,827.179993,62.639998999999996,71.860001
2017-01-10,119.110001,229.86999500000002,826.01001,62.619999,70.839996
2017-01-11,119.75,229.729996,829.8599849999999,63.189999,71.449997
2017-01-12,119.25,229.58999599999999,829.530029,62.610001000000004,70.75
2017-01-13,119.040001,237.75,830.9400019999999,62.700001,71.0
2017-01-17,120.0,235.580002,827.460022,62.529999,71.620003
2017-01-18,119.989998,238.36000099999998,829.02002,62.5,73.239998
2017-01-19,119.779999,243.75999500000003,824.369995,62.299999,71.66999799999999
2017-01-20,120.0,244.729996,828.169983,62.740002000000004,72.629997
2017-01-23,120.08000200000001,248.919998,844.429993,62.959998999999996,72.650002
2017-01-24,119.970001,254.61000099999998,849.5300289999999,63.52,76.010002
2017-01-25,121.879997,254.47000099999997,858.4500119999999,63.68,80.019997
2017-01-26,121.940002,252.50999500000003,856.9799800000001,64.269997,78.470001
2017-01-27,121.949997,252.94999700000002,845.0300289999999,65.779999,79.519997
2017-01-30,121.629997,250.63000499999998,823.830017,65.129997,79.220001
2017-01-31,121.349998,251.92999300000002,820.1900019999999,64.650002,79.730003
2017-02-01,128.75,249.24000499999997,815.23999,63.580002,79.160004
2017-02-02,128.529999,251.55000299999998,818.26001,63.169998,79.230003
2017-02-03,129.080002,251.330002,820.130005,63.68,79.129997
2017-02-06,130.28999299999998,257.769989,821.619995,63.639998999999996,78.940002
2017-02-07,131.529999,257.480011,829.22998,63.43,79.050003
2017-02-08,132.03999299999998,262.079987,829.880005,63.34,77.08000200000001
2017-02-09,132.419998,269.200012,830.0599980000001,64.059998,78.050003
2017-02-10,132.119995,269.230011,834.849976,64.0,77.360001
2017-02-13,133.28999299999998,280.600006,838.9600220000001,64.720001,78.470001
2017-02-14,135.020004,280.980011,840.0300289999999,64.57,76.410004
2017-02-15,135.509995,279.76001,837.320007,64.529999,76.010002
2017-02-16,135.350006,268.950012,842.169983,64.519997,75.949997
2017-02-17,135.720001,272.230011,846.5499880000001,64.620003,74.910004
2017-02-21,136.699997,277.390015,849.2700199999999,64.489998,74.900002
2017-02-22,137.110001,273.51001,851.3599849999999,64.360001,74.470001
2017-02-23,136.529999,255.99000499999997,851.0,64.620003,74.589996
2017-02-24,136.66000400000001,257.0,847.8099980000001,64.620003,74.650002
2017-02-27,136.929993,246.229996,849.669983,64.230003,76.099998
2017-02-28,136.990005,249.99000499999997,844.929993,63.98,76.879997
2017-03-01,139.78999299999998,250.020004,856.75,64.940002,78.32
2017-03-02,138.96000700000002,250.479996,849.849976,64.010002,76.279999
2017-03-03,139.779999,251.57000699999998,849.080017,64.25,77.540001
2017-03-06,139.33999599999999,251.210007,847.2700199999999,64.269997,76.800003
2017-03-07,139.520004,248.58999599999999,851.150024,64.400002,76.800003
2017-03-08,139.0,246.86999500000002,853.6400150000001,64.989998,76.449997
2017-03-09,138.679993,244.899994,857.840027,64.730003,74.260002
2017-03-10,139.139999,243.690002,861.409973,64.93,75.0
2017-03-13,139.199997,246.169998,864.580017,64.709999,75.699997
2017-03-14,138.990005,258.0,865.909973,64.410004,75.699997
2017-03-15,140.46000700000002,255.729996,868.3900150000001,64.75,76.720001
2017-03-16,140.690002,262.049988,870.0,64.639999,77.139999
2017-03-17,139.990005,261.5,872.3699949999999,64.870003,76.870003
2017-03-20,141.46000700000002,261.920013,867.909973,64.93,76.41999799999999
2017-03-21,139.83999599999999,250.67999300000002,850.1400150000001,64.209999,73.220001
2017-03-22,141.419998,255.00999500000003,849.7999880000001,65.029999,74.93
2017-03-23,140.919998,254.77999900000003,839.650024,64.870003,76.190002
2017-03-24,140.639999,263.160004,835.1400150000001,64.980003,78.18
2017-03-27,140.880005,270.22000099999997,838.51001,65.099998,78.57
2017-03-28,143.800003,277.450012,840.6300050000001,65.290001,80.559998
2017-03-29,144.119995,277.380005,849.8699949999999,65.470001,81.389999
2017-03-30,143.929993,277.920013,849.4799800000001,65.709999,83.75
2017-03-31,143.66000400000001,278.299988,847.7999880000001,65.860001,82.529999
2017-04-03,143.699997,298.519989,856.75,65.550003,82.139999
2017-04-04,144.770004,303.700012,852.570007,65.730003,82.989998
2017-04-05,144.020004,295.0,848.909973,65.559998,82.699997
2017-04-06,143.66000400000001,298.700012,845.099976,65.730003,84.089996
2017-04-07,143.33999599999999,302.540009,842.099976,65.68,85.16999799999999
2017-04-10,143.169998,312.390015,841.7000119999999,65.529999,84.779999
2017-04-11,141.630005,308.709991,839.8800050000001,65.480003,86.050003
2017-04-12,141.800003,296.839996,841.4600220000001,65.230003,84.209999
2017-04-13,141.050003,304.0,840.179993,64.949997,83.5
2017-04-17,141.830002,301.440002,855.1300050000001,65.480003,84.160004
2017-04-18,141.199997,300.25,853.98999,65.389999,82.870003
2017-04-19,140.679993,305.519989,856.51001,65.040001,82.800003
2017-04-20,142.440002,302.51001,860.080017,65.5,84.410004
2017-04-21,142.270004,305.600006,858.9500119999999,66.400002,83.110001
2017-04-24,143.639999,308.02999900000003,878.929993,67.529999,85.769997
2017-04-25,144.529999,313.790009,888.840027,67.91999799999999,86.879997
2017-04-26,143.679993,310.170013,889.1400150000001,67.83000200000001,84.610001
2017-04-27,143.78999299999998,308.630005,891.4400019999999,68.269997,85.709999
2017-04-28,143.649994,314.070007,924.5200199999999,68.459999,89.07
2017-05-01,146.580002,322.829987,932.820007,69.410004,87.699997
2017-05-02,147.509995,318.890015,937.090027,69.300003,87.290001
2017-05-03,147.059998,311.019989,948.4500119999999,69.08000200000001,89.220001
2017-05-04,146.529999,295.459991,954.7199710000001,68.809998,89.16999799999999
2017-05-05,148.96000700000002,308.350006,950.2800289999999,69.0,90.720001
2017-05-08,153.009995,307.190002,958.6900019999999,68.940002,89.900002
2017-05-09,153.990005,321.26001,956.7100220000001,69.040001,88.879997
2017-05-10,153.259995,325.22000099999997,954.840027,69.309998,89.540001
2017-05-11,153.949997,323.100006,955.8900150000001,68.459999,89.68
2017-05-12,156.100006,324.809998,955.1400150000001,68.379997,89.650002
2017-05-15,155.699997,315.880005,959.2199710000001,68.43,89.019997
2017-05-16,155.470001,317.01001,964.6099849999999,69.410004,88.959999
2017-05-17,150.25,306.109985,942.169983,67.480003,85.220001
2017-05-18,152.53999299999998,313.059998,950.5,67.709999,86.110001
2017-05-19,153.059998,310.829987,954.650024,67.690002,86.660004
2017-05-22,153.990005,310.350006,964.070007,68.449997,87.980003
2017-05-23,153.800003,303.859985,970.5499880000001,68.68,88.029999
2017-05-24,153.33999599999999,310.22000099999997,977.6099849999999,68.769997,89.699997
2017-05-25,153.869995,316.829987,991.8599849999999,69.620003,89.269997
2017-05-26,153.610001,325.140015,993.2700199999999,69.959999,90.010002
2017-05-30,153.669998,335.100006,996.169983,70.410004,91.290001
